predicted_mean
-0.3999125145197624
0.1673685440163557
1.7217865551396088
1.0320435880601757
-1.1857440949261728
-1.0520638415370183
2.721447825125253
-2.2004955425640524
-2.1858485504646628
-0.6593206910315207
-2.3551270584475605
-2.320412489193363
0.2302017938682751
-2.0170689848768832
-0.6485156060716815
-0.058591919192210185
3.1824726264482504
-1.9455728009922648
-0.04025750289825647
-1.5167646416234608
1.2351785806956896
1.9272288291994533
-0.5719397617912518
-0.3809096349611767
1.2860599128187387
-3.2729175402287094
-2.833812342208665
-1.2331695377431862
-1.5197800505264514
4.2272126073115395
