predicted_mean
0.03357238276924601
0.30873272187014317
-0.21392270222068982
0.4906187410868867
-0.19766066485268713
0.25655791385206594
-0.33680283039628633
0.3779312841206187
-0.07115473969228253
0.17006686027652085
0.1269308735118046
0.0343101468928292
0.03417370282644126
-0.1268170401353037
0.32502117880278136
-0.10086889663093629
0.26205397739457803
-0.04254755983135111
0.1767548772218131
-0.14618653091138745
0.13191069612431883
0.12388868587211
0.054320632628641646
0.13063454156522786
0.01936392774598865
0.11511193192708415
-0.11568463740944325
0.2091004430978456
0.03083560717138928
0.14398811271467504
